,Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
78,Ecuador,Region of the Americas of WHO,Tropical South America,1996,13,1996-03-25,1996-03-31,,,,,,,,,,,,,,,No Report
79,Ecuador,Region of the Americas of WHO,Tropical South America,1996,14,1996-04-01,1996-04-07,,,,,,,,,,,,,,,No Report
80,Ecuador,Region of the Americas of WHO,Tropical South America,1996,15,1996-04-08,1996-04-14,,,,,,,,,,,,,,,No Report
81,Ecuador,Region of the Americas of WHO,Tropical South America,1996,16,1996-04-15,1996-04-21,,,,,,,,,,,,,,,No Report
82,Ecuador,Region of the Americas of WHO,Tropical South America,1996,17,1996-04-22,1996-04-28,,,,,,,,,,,,,,,No Report
83,Ecuador,Region of the Americas of WHO,Tropical South America,1996,18,1996-04-29,1996-05-05,,,,,,,,,,,,,,,No Report
84,Ecuador,Region of the Americas of WHO,Tropical South America,1996,19,1996-05-06,1996-05-12,,,,,,,,,,,,,,,No Report
85,Ecuador,Region of the Americas of WHO,Tropical South America,1996,20,1996-05-13,1996-05-19,,,,,,,,,,,,,,,No Report
86,Ecuador,Region of the Americas of WHO,Tropical South America,1996,21,1996-05-20,1996-05-26,,,,,,,,,,,,,,,No Report
87,Ecuador,Region of the Americas of WHO,Tropical South America,1996,22,1996-05-27,1996-06-02,,,,,,,,,,,,,,,No Report
88,Ecuador,Region of the Americas of WHO,Tropical South America,1996,23,1996-06-03,1996-06-09,,,,,,,,,,,,,,,No Report
89,Ecuador,Region of the Americas of WHO,Tropical South America,1996,24,1996-06-10,1996-06-16,,,,,,,,,,,,,,,No Report
90,Ecuador,Region of the Americas of WHO,Tropical South America,1996,25,1996-06-17,1996-06-23,,,,,,,,,,,,,,,No Report
91,Ecuador,Region of the Americas of WHO,Tropical South America,1996,26,1996-06-24,1996-06-30,,,,,,,,,,,,,,,No Report
92,Ecuador,Region of the Americas of WHO,Tropical South America,1996,27,1996-07-01,1996-07-07,,,,,,,,,,,,,,,No Report
93,Ecuador,Region of the Americas of WHO,Tropical South America,1996,28,1996-07-08,1996-07-14,,,,,,,,,,,,,,,No Report
94,Ecuador,Region of the Americas of WHO,Tropical South America,1996,29,1996-07-15,1996-07-21,,,,,,,,,,,,,,,No Report
95,Ecuador,Region of the Americas of WHO,Tropical South America,1996,30,1996-07-22,1996-07-28,,,,,,,,,,,,,,,No Report
96,Ecuador,Region of the Americas of WHO,Tropical South America,1996,31,1996-07-29,1996-08-04,,,,,,,,,,,,,,,No Report
97,Ecuador,Region of the Americas of WHO,Tropical South America,1996,32,1996-08-05,1996-08-11,,,,,,,,,,,,,,,No Report
98,Ecuador,Region of the Americas of WHO,Tropical South America,1996,33,1996-08-12,1996-08-18,,,,,,,,,,,,,,,No Report
99,Ecuador,Region of the Americas of WHO,Tropical South America,1996,34,1996-08-19,1996-08-25,,,,,,,,,,,,,,,No Report
100,Ecuador,Region of the Americas of WHO,Tropical South America,1996,35,1996-08-26,1996-09-01,,,,,,,,,,,,,,,No Report
101,Ecuador,Region of the Americas of WHO,Tropical South America,1996,36,1996-09-02,1996-09-08,,,,,,,,,,,,,,,No Report
102,Ecuador,Region of the Americas of WHO,Tropical South America,1996,37,1996-09-09,1996-09-15,,,,,,,,,,,,,,,No Report
103,Ecuador,Region of the Americas of WHO,Tropical South America,1996,38,1996-09-16,1996-09-22,,,,,,,,,,,,,,,No Report
104,Ecuador,Region of the Americas of WHO,Tropical South America,1996,39,1996-09-23,1996-09-29,,,,,,,,,,,,,,,No Report
105,Ecuador,Region of the Americas of WHO,Tropical South America,1996,40,1996-09-30,1996-10-06,,,,,,,,,,,,,,,No Report
106,Ecuador,Region of the Americas of WHO,Tropical South America,1996,41,1996-10-07,1996-10-13,,,,,,,,,,,,,,,No Report
107,Ecuador,Region of the Americas of WHO,Tropical South America,1996,42,1996-10-14,1996-10-20,,,,,,,,,,,,,,,No Report
108,Ecuador,Region of the Americas of WHO,Tropical South America,1996,43,1996-10-21,1996-10-27,,,,,,,,,,,,,,,No Report
109,Ecuador,Region of the Americas of WHO,Tropical South America,1996,44,1996-10-28,1996-11-03,,,,,,,,,,,,,,,No Report
110,Ecuador,Region of the Americas of WHO,Tropical South America,1996,45,1996-11-04,1996-11-10,,,,,,,,,,,,,,,No Report
111,Ecuador,Region of the Americas of WHO,Tropical South America,1996,46,1996-11-11,1996-11-17,,,,,,,,,,,,,,,No Report
112,Ecuador,Region of the Americas of WHO,Tropical South America,1996,47,1996-11-18,1996-11-24,,,,,,,,,,,,,,,No Report
113,Ecuador,Region of the Americas of WHO,Tropical South America,1996,48,1996-11-25,1996-12-01,,,,,,,,,,,,,,,No Report
114,Ecuador,Region of the Americas of WHO,Tropical South America,1996,49,1996-12-02,1996-12-08,,,,,,,,,,,,,,,No Report
115,Ecuador,Region of the Americas of WHO,Tropical South America,1996,50,1996-12-09,1996-12-15,,,,,,,,,,,,,,,No Report
116,Ecuador,Region of the Americas of WHO,Tropical South America,1996,51,1996-12-16,1996-12-22,,,,,,,,,,,,,,,No Report
117,Ecuador,Region of the Americas of WHO,Tropical South America,1996,52,1996-12-23,1996-12-29,,,,,,,,,,,,,,,No Report
118,Ecuador,Region of the Americas of WHO,Tropical South America,1997,1,1996-12-30,1997-01-05,,,,,,,,,,,,,,,No Report
119,Ecuador,Region of the Americas of WHO,Tropical South America,1997,2,1997-01-06,1997-01-12,,,,,,,,,,,,,,,No Report
120,Ecuador,Region of the Americas of WHO,Tropical South America,1997,3,1997-01-13,1997-01-19,,,,,,,,,,,,,,,No Report
121,Ecuador,Region of the Americas of WHO,Tropical South America,1997,4,1997-01-20,1997-01-26,,,,,,,,,,,,,,,No Report
122,Ecuador,Region of the Americas of WHO,Tropical South America,1997,5,1997-01-27,1997-02-02,,,,,,,,,,,,,,,No Report
123,Ecuador,Region of the Americas of WHO,Tropical South America,1997,6,1997-02-03,1997-02-09,,,,,,,,,,,,,,,No Report
124,Ecuador,Region of the Americas of WHO,Tropical South America,1997,7,1997-02-10,1997-02-16,,,,,,,,,,,,,,,No Report
125,Ecuador,Region of the Americas of WHO,Tropical South America,1997,8,1997-02-17,1997-02-23,,,,,,,,,,,,,,,No Report
126,Ecuador,Region of the Americas of WHO,Tropical South America,1997,9,1997-02-24,1997-03-02,,,,,,,,,,,,,,,No Report
127,Ecuador,Region of the Americas of WHO,Tropical South America,1997,10,1997-03-03,1997-03-09,,,,,,,,,,,,,,,No Report
128,Ecuador,Region of the Americas of WHO,Tropical South America,1997,11,1997-03-10,1997-03-16,,,,,,,,,,,,,,,No Report
129,Ecuador,Region of the Americas of WHO,Tropical South America,1997,12,1997-03-17,1997-03-23,,,,,,,,,,,,,,,No Report
130,Ecuador,Region of the Americas of WHO,Tropical South America,1997,13,1997-03-24,1997-03-30,,,,,,,,,,,,,,,No Report
131,Ecuador,Region of the Americas of WHO,Tropical South America,1997,14,1997-03-31,1997-04-06,,,,,,,,,,,,,,,No Report
132,Ecuador,Region of the Americas of WHO,Tropical South America,1997,15,1997-04-07,1997-04-13,,,,,,,,,,,,,,,No Report
133,Ecuador,Region of the Americas of WHO,Tropical South America,1997,16,1997-04-14,1997-04-20,,,,,,,,,,,,,,,No Report
134,Ecuador,Region of the Americas of WHO,Tropical South America,1997,17,1997-04-21,1997-04-27,,,,,,,,,,,,,,,No Report
135,Ecuador,Region of the Americas of WHO,Tropical South America,1997,18,1997-04-28,1997-05-04,,,,,,,,,,,,,,,No Report
136,Ecuador,Region of the Americas of WHO,Tropical South America,1997,19,1997-05-05,1997-05-11,,,,,,,,,,,,,,,No Report
137,Ecuador,Region of the Americas of WHO,Tropical South America,1997,20,1997-05-12,1997-05-18,,,,,,,,,,,,,,,No Report
138,Ecuador,Region of the Americas of WHO,Tropical South America,1997,21,1997-05-19,1997-05-25,,,,,,,,,,,,,,,No Report
139,Ecuador,Region of the Americas of WHO,Tropical South America,1997,22,1997-05-26,1997-06-01,,,,,,,,,,,,,,,No Report
140,Ecuador,Region of the Americas of WHO,Tropical South America,1997,23,1997-06-02,1997-06-08,,,,,,,,,,,,,,,No Report
141,Ecuador,Region of the Americas of WHO,Tropical South America,1997,24,1997-06-09,1997-06-15,,,,,,,,,,,,,,,No Report
142,Ecuador,Region of the Americas of WHO,Tropical South America,1997,25,1997-06-16,1997-06-22,,,,,,,,,,,,,,,No Report
143,Ecuador,Region of the Americas of WHO,Tropical South America,1997,26,1997-06-23,1997-06-29,,,,,,,,,,,,,,,No Report
144,Ecuador,Region of the Americas of WHO,Tropical South America,1997,27,1997-06-30,1997-07-06,,,,,,,,,,,,,,,No Report
145,Ecuador,Region of the Americas of WHO,Tropical South America,1997,28,1997-07-07,1997-07-13,,,,,,,,,,,,,,,No Report
146,Ecuador,Region of the Americas of WHO,Tropical South America,1997,29,1997-07-14,1997-07-20,,,,,,,,,,,,,,,No Report
147,Ecuador,Region of the Americas of WHO,Tropical South America,1997,30,1997-07-21,1997-07-27,,,,,,,,,,,,,,,No Report
